no,pair_id,source,source_type,difficulty,turn_count,history,response,label
279,p17,v2,cross_scenario,,3,"친구: 요즘 좋아하던 일도 시작하기 전부터 지쳐.
나: 일이 너무 많이 쌓였어?
친구: 해야 할 생각만 해도 숨이 막혀서 손을 못 대겠어.",내 생각에는 평소와 다른 큰 소리가 계속 나면 모델명과 소리가 나는 상황을 적어두고 서비스센터에 문의하는 게 안전해. 해결되지 않으면 조건을 하나씩 빼면서 원인을 좁혀봐.,부적절
280,p27,v2,cross_scenario,,3,"형: 서로 오해한 부분이 있는 것 같아.
나: 응, 네 입장부터 말해봐.
형: 팀원이 내 의견을 무시할 때 회의에서 어떻게 말하는 게 좋을까?","복잡하게 보기보다 의존성 배열에 매 렌더링마다 새로 만들어지는 함수나 객체가 들어가는지 먼저 확인하고, 필요하면 useCallback이나 useMemo로 참조를 고정해봐. 문제가 생긴 직전 변경 사항부터 역순으로 확인해봐.",부적절
281,p28,v2,cross_scenario,,4,"나: 혼자 고민하는 게 있는 것 같아서 물어봤어.
동생: 오늘은 그냥 누군가한테 말하고 싶었어.
나: 그 일 때문에 많이 힘들었어?
동생: 오랫동안 준비한 일이 끝났는데 오히려 허무한 기분이 들어",회사로 변경해도 문제없어. 필요하면 그때 다시 조정하자.,부적절
282,p29,v2,cross_scenario,,3,"엄마: 나도 왜 이러는지 모르겠는데 요즘 좀 지쳐.
나: 응, 내가 듣고 있을게.
엄마: 일을 쉬고 있는데 앞으로 뭘 해야 할지 막막해","좋아, 그 내용은 기억해둘게. 변경된 부분은 메모해둘게. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?",부적절
283,p30,v2,cross_scenario,,3,"선배: 비슷한 경험이 있으시면 조언을 듣고 싶습니다.
나: 어떤 점이 가장 고민되세요?
선배: 실수한 일이 계속 마음에 남는데 어떻게 털어내면 좋을까요?",확인했습니다. 공유된 일정과 기준에 맞춰 진행하겠습니다. 관련된 사람에게도 같은 내용으로 전달하겠습니다.,부적절
284,p34,v2,cross_scenario,,1,친구: 요즘 작은 실수에도 스스로를 너무 몰아붙이는 것 같아,"응, 내가 맡아서 확인해볼게. 요청한 부분만 정확히 반영할게.",부적절
285,p35,v2,cross_scenario,,4,"나: 아까부터 표정이 좋지 않던데 무슨 일 있으세요?
후배: 어디서부터 말씀드려야 할지 모르겠는데 조금 힘듭니다.
나: 지금 가장 힘든 부분이 무엇인가요?
후배: 부모님과 진로 얘기만 하면 자꾸 다투게 돼서 답답해요","우선 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해요. 우선순위가 애매하면 마감과 영향 범위부터 비교해봐.",부적절
286,p36,v2,cross_scenario,,2,"나: 신경 쓰이는 일이 있으신 것 같아요.
선배: 혼자 밥 먹는 날이 계속되니까 생각보다 외롭더라","오, 결과가 나왔군요. 후속 작업에 영향이 있는지도 궁금합니다. 진행하면서 예상과 달랐던 부분은 없었어?",부적절
287,p44,v2,cross_scenario,,3,"선배: 제가 생각한 방향이 맞는지 여쭤보고 싶어요.
나: 선택지가 어떻게 되나요?
선배: 자꾸 다른 사람과 비교하게 될 때는 뭘 해보는 게 좋을까요?","응, 전달한 내용대로 알고 있을게. 다른 내용은 그대로 두면 됩니다.",부적절
288,p45,v2,cross_scenario,,2,"나: 아까 일은 그냥 넘기지 말고 얘기하자.
친구: 내 물건을 쓰기 전에 한마디만 해줄래?",확인했어. 필요한 준비는 그 일정에 맞출게. 변경 사항이 생기면 다시 알려줘.,부적절
289,p47,v2,cross_scenario,,2,"나: 선택지 때문에 망설이는 부분이 있나요?
후배: 실수한 일이 계속 마음에 남는데 어떻게 털어내면 좋을까요?","네, 해당 기준으로 반영해두겠습니다. 현재 기준에서는 더 정할 건 없어요.",부적절
290,p51,v2,cross_scenario,,2,"나: 그 뒤에 어떻게 됐는지 궁금했어.
아빠: 추천받은 영화를 봤는데 마지막 장면이 계속 기억에 남아",생각이 많아질 수밖에 없는 상황이었네. 지금까지 버틴 것만으로도 충분히 잘했어.,부적절
291,p53,v2,cross_scenario,,2,"나: 그 뒤에 어떻게 됐는지 궁금했어.
아빠: 주말에 동네 새로 생긴 빵집 갔는데 소금빵이 괜찮더라","응, 인원과 시간 확인해서 예약해둘게. 오늘 일정 안에서 처리해둘게.",부적절
292,p55,v2,cross_scenario,,2,"나: 요즘 잠도 잘 못 자는 것 같던데 괜찮아?
아빠: 요즘 친구들을 만나도 혼자인 느낌이 들어","가장 먼저 지금 확인할 수 있는 사실과 원하는 결과를 먼저 나눈 뒤, 바로 실행할 수 있는 한 가지부터 시작해봐. 정상 동작하는 경우와 비교하면 차이를 빨리 찾을 수 있어.",부적절
293,p61,v2,cross_scenario,,1,동료: 역할 분담은 다음 회의에서 다시 정하는 것으로 하겠습니다,"네, 전달해주신 내용대로 업무를 진행하겠습니다. 관련된 사람에게도 같은 내용으로 전달하겠습니다.",부적절
294,p63,v2,cross_scenario,,1,아빠: 처음으로 자전거 타고 출근했는데 생각보다 할 만했어,알겠어. 일정이 그렇게 정해졌구나. 일정이 가까워지면 다시 한 번 확인하자. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?,부적절
295,p64,v2,cross_scenario,,4,"나: 마음에 걸리는 일 있으면 편하게 말해.
형: 사실 요즘 마음에 걸리는 게 있어.
나: 혼자 계속 생각하고 있었던 거야?
형: 가족 일로 신경 쓸 게 많아져서 집중이 잘 안 돼",확인됐구나. 관련해서 준비할 게 있는지도 봐야겠다. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?,부적절
296,p65,v2,cross_scenario,,1,아빠: 오늘은 해야 할 일 하나만 끝내고 일찍 쉬기로 했어,"응, 인원과 시간 확인해서 예약해둘게. 처리한 뒤 한 번 더 확인할게.",부적절
297,p66,v2,cross_scenario,,1,동생: 추천받은 영화를 봤는데 마지막 장면이 계속 기억에 남아,"응, 네 명으로 넣으면 돼. 그 내용은 내가 메모해둘게.",부적절
298,p68,v2,cross_scenario,,2,"나: 아까부터 마음에 걸리는 게 있는 것 같아.
연인: 같은 일이 반복되니까 내가 존중받지 못하는 기분이야.","내 생각에는 포맷하기 전에 시작 프로그램과 저장 공간부터 정리하고, 작업 관리자에서 자원을 많이 쓰는 프로그램을 확인해봐. 확인한 순서와 결과를 짧게 메모해두는 것도 좋아.",부적절
299,p70,v2,cross_scenario,,2,"나: 아까부터 기분이 안 좋아 보이는데 무슨 일 있어?
연인: 내 이야기를 친구들 앞에서 농담처럼 말한 게 기분 나빴어.",내 일정은 일요일이 더 여유 있어. 다른 내용은 그대로 두면 돼.,부적절
300,p71,v2,cross_scenario,,4,"나: 요즘 기운이 없어 보이는데 괜찮아?
후배: 집에만 있으면 괜히 기분이 가라앉는 날이 많아졌어요.
나: 최근에 특별히 힘든 일이 있었어?
후배: 뚜렷한 이유는 없는데 자꾸 의욕이 없어져요.",좋아. 현재 확정된 내용으로 정리해두겠습니다. 변경 사항이 생기면 다시 알려주세요.,부적절
301,p76,v2,cross_scenario,,2,"나: 서로 다르게 이해한 부분이 있는 것 같아.
형: 내 이야기를 다른 사람에게 전하기 전에는 꼭 물어봐 줘","응, 오는 길에 들러서 사갈게. 오늘 일정 안에서 처리해둘게.",부적절
302,p77,v2,cross_scenario,,4,"나: 요즘 계속 바빠 보이는데 제대로 쉬고 있어?
친구: 이번 달은 약속이 계속 겹쳐서 주말에도 쉴 틈이 없어.
나: 취소하거나 미룰 수 있는 일정은 없어?
친구: 다 오래전에 잡은 약속이라 그것도 어렵네.",나는 일요일이 더 편해. 현재 기준에서는 더 정할 건 없어.,부적절
303,p78,v2,cross_scenario,,1,선배: 번아웃인지 단순히 피곤한 건지 구분하려면 뭘 살펴봐야 할까요?,"가장 먼저 원본 데이터의 기준일과 필터 조건부터 맞춘 뒤, 계산식과 수기 입력된 셀을 차례로 비교하는 게 빨라. 문제가 생긴 직전 변경 사항부터 역순으로 확인해봐.",부적절
304,p80,v2,cross_scenario,,4,"나: 아까 이야기한 일정은 어떻게 정리됐어요?
팀장: 지금은 서로 감정이 올라온 것 같으니 저녁에 다시 이야기하죠.
나: 네, 그때 차분히 정리하겠습니다.
팀장: 우선 지금 맡은 업무부터 마무리해주세요.",알겠습니다. 변경된 내용으로 반영한 뒤 다시 확인하겠습니다. 끝나면 바로 알려드릴게요.,부적절
305,p84,v2,cross_scenario,,3,"아빠: 요즘 친구들을 만나도 이상하게 혼자인 기분이 든다.
나: 같이 있어도 대화가 잘 안 통하는 것 같아?
아빠: 다들 자기 얘기만 하니까 내 이야기는 꺼내기가 어렵더라.","응, 회사 주소로 바꿔도 괜찮아. 일정이 가까워지면 한 번 더 확인하자.",부적절
306,p85,v2,cross_scenario,,2,"나: 서로 불편했던 부분은 한번 정리했으면 해.
아빠: 다음부터 약속을 바꾸기 전에 먼저 말해줄래?",좋아. 현재 확정된 내용으로 정리해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.,부적절
307,p89,v2,cross_scenario,,2,"나: 전에 말한 일 결과 나왔어?
언니: 방 정리하다가 예전 여행 사진을 잔뜩 찾았어",일요일로 잡으면 괜찮아. 변경 사항이 생기면 다시 알려줘.,부적절
308,p90,v2,cross_scenario,,2,"나: 확인해드릴 내용이 있나요?
동료: 이 얘기를 어디서부터 풀어야 할지 모르겠어요. 조금만 들어줘","가장 먼저 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 기준을 정한 뒤 같은 기준으로 선택지를 비교해봐.",부적절
309,p91,v2,cross_scenario,,4,"나: 감정 더 상하기 전에 차분히 얘기하자.
엄마: 내가 불편했던 부분을 말하고 싶어.
나: 응, 차분히 들어볼게.
엄마: 다음부터 약속을 바꾸기 전에 먼저 말해줄래?","복잡하게 보기보다 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 우선순위가 애매하면 마감과 영향 범위부터 비교해봐.",부적절
310,p92,v2,cross_scenario,,3,"친구: 전에 궁금해하던 내용 확인해봤어.
나: 그 뒤에는 어떻게 했어?
친구: 어제 혼자 전시회에 갔는데 천천히 볼 수 있어서 오히려 좋았어",알겠어. 바뀐 일정으로 기억해둘게. 현재 기준에서는 더 정할 건 없어.,부적절
311,p94,v2,cross_scenario,,3,"선배: 어떻게 하는 게 좋을지 고민되는 부분이 있어요.
나: 어떤 기준으로 결정하고 싶으신가요?
선배: 일이 한꺼번에 겹쳤을 때 우선순위를 어떻게 정해야 할까요?",메일로 받는 게 확인하기 편해요.,부적절
312,p95,v2,cross_scenario,,1,연인: 처음으로 자전거 타고 출근했는데 생각보다 할 만했어,"응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 처리한 뒤 한 번 더 확인할게.",부적절
313,p96,v2,cross_scenario,,4,"나: 어떻게 처리해야 할지 고민 중이신가요?
선배: 비슷한 경험이 있으시면 조언을 듣고 싶습니다.
나: 어떤 점이 가장 고민되세요?
선배: 일이 한꺼번에 겹쳤을 때 우선순위를 어떻게 정해야 할까요?","네, 확인된 계정을 정리해서 오늘 안에 공유드리겠습니다. 완료되면 결과를 같이 확인하죠. 완료되면 필요한 시점에 맞춰 전달하겠습니다.",부적절
314,p97,v2,cross_scenario,,2,"나: 서로 다르게 이해한 부분이 있는 것 같아.
형: 문제가 있으면 공개적으로 말하기 전에 나한테 먼저 알려주세요",알겠어. 일정이 그렇게 정해졌구나. 다른 사람도 알아야 하는 내용인지 궁금하네. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?,부적절
315,p98,v2,cross_scenario,,2,"나: 서로 불편했던 부분은 한번 정리했으면 해.
아빠: 대화할 때 내 말을 자꾸 끊어서 속상했어","응, 확인한 내용을 팀원들에게 바로 알려줄게. 이번에 정한 기준을 나도 지킬게.",부적절
316,p102,v2,cross_scenario,,2,"나: 아까 분위기가 안 좋았는데 무슨 일이었어?
엄마: 문제가 있으면 공개적으로 말하기 전에 나한테 먼저 알려주세요",좋아. 현재 확정된 내용으로 정리해둘게. 일정이 가까워지면 한 번 더 확인하자.,부적절
317,p104,v2,cross_scenario,,2,"나: 요즘 사람들을 만나고 와도 표정이 안 좋더라.
친구: 같이 있어도 내 얘기는 아무도 안 듣는 것 같아서 외로워.","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 요청한 부분만 정확히 반영할게.",부적절
318,p106,v2,cross_scenario,,3,"연인: 내가 불편했던 부분을 말하고 싶어.
나: 응, 차분히 들어볼게.
연인: 사과는 받았지만 왜 그렇게 했는지 이해가 안 돼서 답답해","응, 알려준 내용으로 확인해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.",부적절
319,p108,v2,cross_scenario,,2,"나: 요즘 생활 패턴이 완전히 바뀐 것 같던데 괜찮아?
친구: 야근이 늘어서 자는 시간도 들쭉날쭉하고 하루가 계속 엉켜.",혼자 버티느라 많이 지쳤겠네. 당장 괜찮아지려고 애쓰지 않아도 돼.,부적절
320,p110,v2,cross_scenario,,2,"나: 아까 할 말이 있다고 했지?
언니: 응. 내 이야기를 다른 사람에게 전하기 전에는 꼭 나한테 먼저 물어봐 줘.","이 경우에는 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 필요한 정보가 부족하면 추측하기보다 먼저 확인해봐.",부적절
321,p111,v2,cross_scenario,,2,"나: 감정이 더 상하기 전에 차분히 이야기해보죠.
팀장: 역할 분담은 다음 회의에서 다시 정하는 것으로 하겠습니다",알겠습니다. 변경된 내용으로 반영한 뒤 다시 확인하겠습니다. 진행 상태도 중간에 알려드릴게요.,부적절
322,p112,v2,cross_scenario,,2,"나: 내가 놓친 게 있으면 말해줘.
아빠: 내 물건을 쓰기 전에 한마디만 해줄래?","가장 먼저 이동 시간과 취소 조건을 먼저 비교하고, 차이가 크지 않으면 후기에서 소음과 청결 관련 내용을 확인해봐. 처음부터 크게 바꾸지 말고 부담 없는 범위에서 먼저 해봐.",부적절
323,p114,v2,cross_scenario,,2,"나: 조언이 필요한 일이 있다고 들었어요.
선임: 번아웃인지 단순히 피곤한 건지 구분하려면 뭘 살펴봐야 할까요?",좋은 변화가 있었네요. 사용자나 고객 반응도 함께 보면 좋겠어요. 시간이나 준비해야 할 내용도 같이 바뀐 건 없나요?,부적절
324,p115,v2,cross_scenario,,1,형: 예전에는 퇴근하면 바로 기타를 쳤는데 요즘은 손이 잘 안 가.,"응, 내가 맡아서 확인해볼게. 필요한 시간에 맞춰둘게.",부적절
